mid,raw_text,isLongText,like_count,comments_count,reposts_count,created_at,source,user_id
4414552697253656,"华为Mate30系列跑分登顶，领先幅度较大
    华为Mate30 AI跑分曝光：76206分！第二名为35130分，领先超一倍多(虽然第二名也是华为的，高通骁龙855Plus为24652分！
    看来华为Mate30系列手机还会有其他惊喜，手机Ai分数比单芯片的Ai分数多的23803分，你们猜是通过什么技术或者硬件实现的？华为Mate30系列手机有没有可能在软硬件上还有惊喜呢？
 AI-Benchmark 网站也公布了麒麟9905G AI 跑分,52403分的成绩成功登顶。超过紫光展锐虎贲T710( Unisoc Tiger T710)的28097分以及高通骁龙855 Plus 的24652分。可以看到麒麟990与后两者的差距较大,处于领先地位。",1,52,19,4,09-09,千玺的千纸鹤,3788429711
4414956294396791,"余承东发文又在暗示华为Mate30手机新功能
    余总又发文了，我们现来看一下视频里的文案：“越过光影，突破视觉边界；更快更远，打破时空界限；留住瞬间，凝结时光之美；一触即发，能量自由释放；重构能量想象，重构瞬间想象，重构速度想象，重构暗光想象！”
    我的阅读理解：暗光拍照摄影加持、慢动作录像、高速录像、手持防抖、可变光圈(存疑)……
    如果可变光圈是真的，那就过分了，手机搭载可变光圈就有点欺负人了！[允悲]
    最近我在头条说了#华为Mate30# 不少东西，很多也被人传到了微博，这里我就不再旧事重提了，今下午或明天开始，持续为大家带来最新消息！[并不简单]",1,114,156,5,09-10,荣耀20 PRO,1769228100
4414712340688677,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BA%E6%95%B0%E7%A0%81%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为数码#</span></a> 爆个料：华为Mate30系列手机屏幕会很舒服<br />    华为Mate30标准版屏幕60Hz<br />    荣耀V30屏幕90Hz<br />    华为Mate30Pro版屏幕XXHz<br />有没有一种荣耀要干翻华为的假象[捂脸]<br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%BA%94%E6%9C%88%E6%95%B0%E7%A0%81%E7%A7%91%E6%8A%80%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#五月数码科技#</span></a> ",0,48,64,1,09-09,V+会员Android,2268574107
4414909410066012,"即将要发布的三款“真香机” 你们想要哪一款？<br />华为 mate30<br />iPhone 11<br />小米MIX4 <a data-url=""http://t.cn/AiE6RNgF"" href=""https://vote.weibo.com/h5/index/index?vote_id=2019_299199_-_0e85d9&from=1110006030&weiboauthoruid=6174602953&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">金剪刀开箱的微博投票</span></a> ",0,1034,18,7,09-10,搜狗高速浏览器,6174602953
4414733538915778,"我发表了头条文章:《震惊华为Mate30系列将会有很多吓人的技术，我们还看什么苹果发布会》 <a data-url=""http://t.cn/AiExcEY4"" href=""https://media.weibo.cn/article?object_id=1022%3A2309404414733531873633&extparam=lmid--4414733538915778&luicode=10000011&lfid=100103type%3D1%26q%3DMate30&id=2309404414733531873633"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png'></span><span class=""surl-text"">震惊华为Mate30系列将会有很多吓人的技术，我们还看什么苹果发布会</span></a> ",0,13,5,8,09-09,真香警告,5862150920
4414721027332675,"小米30W无线快充的技术方案，跟华为和三星的是同一家，也就是IDT（Integrated Device Technology公司）的，小米自己也从没有说过是紫米的。
小米的这个套路其实在华为发布15W无线快充的时候就已经用过一次了。当时也是用的同一个供应商，但是华为标的是15W，小米标的是20W，华为Mate30系列这次应该标的是27W无线快充，小米标了30W。
当然了，如果不是业内人士，光看这些标语，还真以为是小米自研技术。",1,192,139,37,09-09,,2107947800
4414888670118385,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BA%E7%A1%AE%E8%AE%A4Mate+30%E4%B8%8D%E4%BC%9A%E8%BD%BD%E6%9C%89%E8%B0%B7%E6%AD%8CApp%23&extparam=%23%E5%8D%8E%E4%B8%BA%E7%A1%AE%E8%AE%A4Mate+30%E4%B8%8D%E4%BC%9A%E8%BD%BD%E6%9C%89%E8%B0%B7%E6%AD%8CApp%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为确认Mate 30不会载有谷歌App#</span></a> 在<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23IFA2019%23&extparam=%23IFA2019%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#IFA2019#</span></a> 上，华为消费者业务软件部总裁王成禄称，Mate 30 系列将运行基于 Android 10 系统的 EMUI 10，但谷歌 App 将无法在发布时可用。华为会为 Mate30 找到开发替代品，使海外用户能够使用界面熟悉的应用程序。<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span> ",0,15,29,3,09-10,,5627747809
4414885083314916,『卓尔数码讯』本月19日，华为将会在慕尼黑发布年度最新旗舰，MATE30系列，大儿子出场，所有最好的技术都会用在它身上，更高的屏占比，更快的超级快充（说超级已经不足以表达，应该说宇宙无敌），全频段真5G加持，已经傲视群雄的相机这一次将会让其他选手更加望尘莫及，MT30发布时间节点也颇有意思，以往mate系列发布时间在12月份，意在避免和9月发布的苹果正面交锋，这一次华为拿走了梁静茹的所有勇气，当然也不难看出华为的中气十足，国内将会在月内上市，就长下图这样，没有悬念。～卓 http://t.cn/AiRVNeKy,1,5,0,1,09-10,,3092909521
4414883288034489,近日，外网曝光了一组华为Mate30 Pro的新渲染，除了IFA2019上已确定搭载的麒麟990 处理器外，机身背面采用的圆形“凸起”4摄相机，以及带有曲面的“瀑布屏”、25W无线快充等配置可谓华为Mate30 Pro的大亮点。 ,0,6,0,0,09-10,微博 weibo.com,6083984625
4414881484554516,"《华为5G良心旗舰：1.08亿+5G双模+京东方OLED+5100mAh 定价有诚意》该新机或将是华为第三部5G旗舰新机，第一部折叠机，第二部华为Mate20x，第三部将是华为Mate30系列5G新机。<a data-url=""http://t.cn/AiEigTiP"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked38447459?url=https%3A%2F%2Fml.mbd.baidu.com%2Foyl6lal%3Ff%3Dwb%26u%3Dd7b1064b1d12212c&allowRedirect=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30&u=https%3A%2F%2Fml.mbd.baidu.com%2Foyl6lal%3Ff%3Dwb%26u%3Dd7b1064b1d12212c"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a> ",0,3,0,0,09-10,百度App,1730730943
4414872994997954,"华为Mate30手机：美国元器件，将降为零。
华为核心五大件CPU\GPU\ADDA\存储\射频器件中，核心标的:

存储:兆易创新、长江存储;

FPGA:紫光国微、士兰微;

模拟芯片:圣邦股份、矽立杰;

传感器:韦尔股份+豪威科技;

功率半导体:闻泰科技、士兰微、扬杰科技;
射频芯片:卓胜微、三安光电、山东天岳;
阻容感:顺络电子、三环集团;
代工及封测:中芯国际、长电科技、华天科技、长川科技;
连接器及天线:立讯精密、意华股份、硕贝德、电连技术。",1,49,16,43,09-10,,1866401901
4414819669423078,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%95%B0%E7%A0%81%E6%B5%8B%E8%AF%84%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#数码测评#</span></a>这就是华为Mate30 Pro！光是外观你爱了吗？ <a data-url=""http://t.cn/AiEiMsfn"" href=""https://m.weibo.cn/p/index?containerid=2304444414386870368404&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">搞机数码哥的微博视频</span></a> ",0,5,0,0,09-10,微博网页,6605860981
4414772789310933,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAMate30%23&extparam=%23%E5%8D%8E%E4%B8%BAMate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为Mate30#</span></a>还有许多黑科技坐等尖叫，可以晚上拍大电影，比晚上拍摄好看许多，录拍视频特别震惊<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span>，惊喜不断<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span> ",0,11,6,0,09-10,Android,6616254908
4414754640417015,"<a  href=""https://m.weibo.cn/p/index?containerid=1008083d7ee6196a538037738f553bc796dc2a&extparam=%E5%8D%8E%E4%B8%BA%E6%AD%A3%E5%BC%8F%E5%8F%91%E5%B8%83%E9%B8%BF%E8%92%99&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">华为正式发布鸿蒙超话</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAmate30%23&extparam=%23%E5%8D%8E%E4%B8%BAmate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为mate30#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23Rethinkpossibilities%23&extparam=%23Rethinkpossibilities%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#Rethinkpossibilities#</span></a> mate30拍照怕是又要惊艳全场了<a data-url=""http://t.cn/AiEVjwXe"" href=""http://miaopai.com/show/pAT9N8NGhnwC1AGYe88IOgx-YJ~a0uWAw1s9hQ__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2FpAT9N8NGhnwC1AGYe88IOgx-YJ%7Ea0uWAw1s9hQ__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304424414636729245108&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">华为终端官方微博的秒拍视频</span></a> ",0,3,0,0,09-09,华为正式发布鸿蒙超话,6311415301
4414750303948185,"<a  href=""https://m.weibo.cn/p/index?containerid=1008083d7ee6196a538037738f553bc796dc2a&extparam=%E5%8D%8E%E4%B8%BA%E6%AD%A3%E5%BC%8F%E5%8F%91%E5%B8%83%E9%B8%BF%E8%92%99&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">华为正式发布鸿蒙超话</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAmate30%23&extparam=%23%E5%8D%8E%E4%B8%BAmate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为mate30#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23Rethinkpossibilities%23&extparam=%23Rethinkpossibilities%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#Rethinkpossibilities#</span></a> 期待<a data-url=""http://t.cn/AiEVVs6i"" href=""https://m.weibo.cn/p/index?containerid=2304444414628239966766&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">华为手机的微博视频</span></a> ",0,4,0,0,09-09,华为正式发布鸿蒙超话,6311415301
4414657374546656,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAMate30%23&extparam=%23%E5%8D%8E%E4%B8%BAMate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为Mate30#</span></a> 这支视频信息量有多大啊 <a data-url=""http://t.cn/AiEfzFa5"" href=""https://m.weibo.cn/p/index?containerid=2304444414657340066304&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">菊厂搞机的微博视频</span></a> ",0,51,39,4,09-09,HUAWEI P30 Pro,6725287415
4414633026324473,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAMate30%23&extparam=%23%E5%8D%8E%E4%B8%BAMate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为Mate30#</span></a>我们用技术的革新重新定义想象的边界<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23Rethinkpossibilities%23&extparam=%23Rethinkpossibilities%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#Rethinkpossibilities#</span></a>，欢迎大家分享对HUAWEI Mate 30系列有什么期待？ <a data-url=""http://t.cn/AiEVVRgz"" href=""http://miaopai.com/show/tbuCqCMCxXEXmrH7AwXotsYrN7w6detSsNX4rA__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2FtbuCqCMCxXEXmrH7AwXotsYrN7w6detSsNX4rA__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304424414631926781126&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">华为手机官方的秒拍视频</span></a> ",0,295,241,32,09-09,HUAWEI P30 Pro,1663983930
4414731462406067,"Techtalktv-华为mate30 Pro无疑是下半年最受期待的安卓手机<span class=""url-icon""><img alt=[奥特曼] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_aoteman-f5e9d757b1.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/AiExbAwp"" href=""https://m.weibo.cn/p/index?containerid=2304444414729616354316&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">鲨鱼辣椒真滴辣的微博视频</span></a> ",0,6,2,1,09-09,三井寿的iPhone客户端,3946216751
4414686760371572,"<span class=""url-icon""><img alt=[太开心] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_taikaixin-97bd3f82d6.png"" style=""width:1em; height:1em;"" /></span> <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%8A%B1%E5%BC%8F%E7%A7%8D%E8%8D%89%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#花式种草#</span></a> 华为Mate20， 这才是真正中国味真香机， 现在只要2499 元 ，还挺值。<br /><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span> 用华为手机，去吃火锅说不定还送鸭血……<a href='/n/尤物一姐'>@尤物一姐</a> <br /><span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span> 华为负责Mate30 新品宣传的那个小姐姐真的很好看…… <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%8A%B1%E6%A0%B7%E6%99%92%E5%9B%BD%E6%BD%AE%23&extparam=%23%E8%8A%B1%E6%A0%B7%E6%99%92%E5%9B%BD%E6%BD%AE%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#花样晒国潮#</span></a> ",0,137,15,2,09-09,,5128606465
4414627922159596,"小米公布30W无线充电技术，将首发于小米9 Pro上面，未来还会有40W，菊花的华为Mate30 Pro是不是也要上30W？除此之外小米也要用上无线反向快充咯<span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span> ",0,9,22,0,09-09,,1789651114
4414632061762804,"去探索，去发现，去想象！9月19日慕尼黑，与<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAMate30%23&extparam=%23%E5%8D%8E%E4%B8%BAMate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为Mate30#</span></a>一起，探索无尽可能！戳视频 <a data-url=""http://t.cn/AiEVVRgz"" href=""http://miaopai.com/show/tbuCqCMCxXEXmrH7AwXotsYrN7w6detSsNX4rA__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2FtbuCqCMCxXEXmrH7AwXotsYrN7w6detSsNX4rA__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304424414631926781126&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">华为手机官方的秒拍视频</span></a> 评论区分享你的发现！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23Rethinkpossibilities%23&extparam=%23Rethinkpossibilities%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#Rethinkpossibilities#</span></a> <a data-url=""http://t.cn/AiEVVs6i"" href=""https://m.weibo.cn/p/index?containerid=2304444414628239966766&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">华为手机的微博视频</span></a> ",0,322,116,20,09-09,专业版微博,2836883273
4414630409408279,"小米30W无线充电，据说华为Mate30系列用的也是小米的这个<span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span> ",0,46,83,3,09-09,HUAWEI Mate 20 Pro,1417975257
4414684121381927,HUAWEI Mate30  RethinkPossibilities ,0,10,3,0,09-09,iPhone客户端,2355647834
4414621530537829,"一个点，华为Mate30 Pro无线快充的芯片也是支持最高30W输出，但官方标称是27W。不排除后续OTA搞个Charge Turbo的可能性<span class=""url-icon""><img alt=[笑而不语] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;"" /></span> ",0,423,164,7,09-09,,6048569942
4414636789431374,"余承东发布了一条Mate 30系列的预热视频，主要展示了手机的四大特性：“重塑能量想象”、“重塑瞬间想象”、“重塑速度想象”、“重塑暗光想象”。似乎分别暗示了华为Mate 30系列的手机充电、处理器、网络连接、相机模块这四方面的性能表现。<br /><a data-url=""http://t.cn/AiEVAIQi"" href=""https://m.weibo.cn/p/index?containerid=2304444414623945040656&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">余承东的微博视频</span></a> ",0,25,25,0,09-09,微博 weibo.com,6219358645
4414359625183581,下半年华为，iPhone，一加三款旗舰背部设计。一加自从一加7Pro挑战高端成功后，会紧接着打出下一张牌，第一次90HZ的刷新率给个行业带来了些许改变，iPhone这次应该依旧是老样子，常规升级，不知道发布会还有没有彩蛋，华为Mate30系列将搭载麒麟990，我估计pro版本会搭载990 5G，而常规版本则是搭载990。这三款背部设计，你们觉得如何。[挖鼻],1,31,33,3,09-08,第一Android,6834454269
4414292604786009,"华为EMUI10手升级计划：<br />9月19日：华为Mate30系列预装<br />11月：P30和P30 Pro<br />12月：Mate20系列，荣耀20系列<br /><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>看看你的手机啥时候升级 ",0,104,81,4,09-08,,1866792355
4414696062461526,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAMate30%23&extparam=%23%E5%8D%8E%E4%B8%BAMate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为Mate30#</span></a>去探索，去发现，去想象！9月19日慕尼黑，与<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAMate30%23&extparam=%23%E5%8D%8E%E4%B8%BAMate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为Mate30#</span></a>一起，探索无尽可能，mate30pro应该有双4000W主摄，后面四摄，120帧刷新率屏幕，50W有线充电，27W无线充电，4500电池等等<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/AiEIRWP8"" href=""https://m.weibo.cn/p/index?containerid=2304444414696015726530&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">科技耍猴ppt的微博视频</span></a> ",0,11,3,2,09-09,Android,6616254908
4414355313102815,华为mate30宣传片图，猜猜这四个功能是啥？ ,0,401,256,32,09-08,微博 weibo.com,2824626113
4414672364838624,"怎么买5G手机，可以看看运营商的说法。目前5G有两种，一种华为的5G技术，支持NSA+SA，等于是双模，代表机型会有华为Mate30、Mate20X，以及荣耀Vera 30。
一种是非华为系的，主要是OPPO、vivo、小米等厂商的产品，仅支持NSA组网模式。
说白了，仅支持NSA的是过渡机型，也就是假5G手机。支持NSA+SA的才是真正的5G手机，当然如果仅仅是尝个鲜，那就无所谓了。",1,5,3,0,09-09,,2107947800
4414597005763428,中国移动关于5G网络的温馨提示，仅支持NSA的单模手机，在只有SA网络的地区，将无法获得5G网络服务！所以说，买5G手机需要买同时支持SA和NSA网络的双模手机，目前只有华为量产的Mate20X 5G和即将在9月19日发布的Mate30系列才完美支持。也就是说，中国移动官推华为手机。[馋嘴]那么你们会买哪种5G手机呢？,1,127,114,49,09-09,荣耀 9X,1417975257
4414271359987471,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23Rethinkpossibilities%23&extparam=%23Rethinkpossibilities%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#Rethinkpossibilities#</span></a> 作为我们在科技创新之路上的突破性成果，<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAMate30%23&extparam=%23%E5%8D%8E%E4%B8%BAMate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为Mate30#</span></a>将赋予“圆”颠覆性印象！9月19日，我们慕尼黑见！ <a data-url=""http://t.cn/AiEylDOZ"" href=""https://m.weibo.cn/p/index?containerid=2304444414271325726812&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">余承东的微博视频</span></a> ",0,1334,587,123,09-08,HUAWEI Mate 20 X 5G,1100856704
4414606128195515,"【#5G手机计划供货量曝光#：仅三个品牌规划超50万台】
据运营商财经网消息，今年只有华为、vivo、三星5G手机供货量超50万台。其中华为5G手机计划出货量最多，mate30是华为希望做大销量的5G主力机型，vivo也即将推出NEX 3，采用无界瀑布屏，而年底的X系列将是重头戏，而三星虽然规划出货量大但实现很难，三款机型在5G初期也是相当可观，但5G终端市场整体产能却很有限，实际的体验效果也并不理想。",1,16,14,3,09-09,微博 weibo.com,1856404484
4414617738788350,小米全球首发30W无线充电，69分钟就可以充满手机，据说华为Mate30也能达到这样的速度。现在你们觉得无线充电还是鸡肋的功能么？ ,0,5,23,1,09-09,,1850550517
4414617256561430,"对于要买新机或次新机的朋友，这个时候不应着急，9月，即将发布的四款新机更为给力！<br />1、华为Mate30 Pro<br />2、小米MIX4<br />3、iPhone11<br />4、vivo NEX3 5G版<br />目前看，这些手机厂商在创新力和变革程度上，华为和小米的旗舰机可能更合用户胃口<span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span> ",0,7,1,0,09-09,微博 weibo.com,2852113641
4414560615913904,"华为Mate10Pro、华为Mate20Pro、华为Mate30系列里：<br /><br />最好看的是哪个？<span class=""url-icon""><img alt=[笑而不语] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;"" /></span> ",0,152,191,21,09-09,真香警告,3808007273
